,img_path,species,ct_site
10255,nepal19_crops/2019_BZ17_040693_box7_goat.jpg,goat,BZ17
10256,nepal19_crops/2019_BZ17_002662_box1_goat.jpg,goat,BZ17
10257,nepal19_crops/2019_BZ17_001303_box0_goat.jpg,goat,BZ17
10258,nepal19_crops/2019_BZ17_002674_box9_goat.jpg,goat,BZ17
10259,nepal19_crops/2019_BZ17_003841_box6_goat.jpg,goat,BZ17
10260,nepal19_crops/2019_BZ17_040691_box6_goat.jpg,goat,BZ17
10261,nepal19_crops/2019_BZ17_000722_box5_goat.jpg,goat,BZ17
10262,nepal19_crops/2019_BZ17_040647_box5_goat.jpg,goat,BZ17
10263,nepal19_crops/2019_BZ17_002186_box2_goat.jpg,goat,BZ17
10264,nepal19_crops/2019_BZ17_003593_box0_goat.jpg,goat,BZ17
10265,nepal19_crops/2019_BZ17_001908_box6_goat.jpg,goat,BZ17
10266,nepal19_crops/2019_BZ17_001081_box4_goat.jpg,goat,BZ17
10267,nepal19_crops/2019_BZ17_004390_box5_goat.jpg,goat,BZ17
10268,nepal19_crops/2019_BZ17_004152_box3_goat.jpg,goat,BZ17
10269,nepal19_crops/2019_BZ17_001081_box5_goat.jpg,goat,BZ17
10270,nepal19_crops/2019_BZ17_003593_box1_goat.jpg,goat,BZ17
10271,nepal19_crops/2019_BZ17_040644_box3_goat.jpg,goat,BZ17
10272,nepal19_crops/2019_BZ17_001479_box1_goat.jpg,goat,BZ17
10274,nepal19_crops/2019_BZ17_001512_box1_goat.jpg,goat,BZ17
10275,nepal19_crops/2019_BZ17_003968_box8_goat.jpg,goat,BZ17
10276,nepal19_crops/2019_BZ17_001493_box4_goat.jpg,goat,BZ17
10277,nepal19_crops/2019_BZ17_003666_box0_goat.jpg,goat,BZ17
10278,nepal19_crops/2019_BZ17_040644_box1_goat.jpg,goat,BZ17
10280,nepal19_crops/2019_BZ17_003642_box0_goat.jpg,goat,BZ17
10282,nepal19_crops/2019_BZ17_002176_box4_goat.jpg,goat,BZ17
10283,nepal19_crops/2019_BZ17_002339_box0_goat.jpg,goat,BZ17
10284,nepal19_crops/2019_BZ17_001724_box1_goat.jpg,goat,BZ17
10285,nepal19_crops/2019_BZ17_004337_box8_goat.jpg,goat,BZ17
10286,nepal19_crops/2019_BZ17_003026_box4_goat.jpg,goat,BZ17
10288,nepal19_crops/2019_BZ17_003968_box12_goat.jpg,goat,BZ17
10289,nepal19_crops/2019_BZ17_040647_box7_goat.jpg,goat,BZ17
10290,nepal19_crops/2019_BZ17_003841_box9_goat.jpg,goat,BZ17
10291,nepal19_crops/2019_BZ17_000722_box4_goat.jpg,goat,BZ17
10292,nepal19_crops/2019_BZ17_000835_box0_goat.jpg,goat,BZ17
10293,nepal19_crops/2019_BZ17_040691_box8_goat.jpg,goat,BZ17
10294,nepal19_crops/2019_BZ17_001908_box5_sheep.jpg,sheep,BZ17
10296,nepal19_crops/2019_BZ17_003968_box10_goat.jpg,goat,BZ17
10297,nepal19_crops/2019_BZ17_040257_box13_goat.jpg,goat,BZ17
10298,nepal19_crops/2019_BZ17_004426_box11_goat.jpg,goat,BZ17
10299,nepal19_crops/2019_BZ17_003841_box11_goat.jpg,goat,BZ17
10300,nepal19_crops/2019_BZ17_003841_box4_goat.jpg,goat,BZ17
10302,nepal19_crops/2019_BZ17_000722_box7_goat.jpg,goat,BZ17
10303,nepal19_crops/2019_BZ17_001908_box4_sheep.jpg,sheep,BZ17
10304,nepal19_crops/2019_BZ17_002186_box14_sheep.jpg,sheep,BZ17
10306,nepal19_crops/2019_BZ17_002964_box2_goat.jpg,goat,BZ17
10307,nepal19_crops/2019_BZ17_003050_box0_sheep.jpg,sheep,BZ17
10308,nepal19_crops/2019_BZ17_001493_box5_goat.jpg,goat,BZ17
10309,nepal19_crops/2019_BZ17_004337_box2_goat.jpg,goat,BZ17
10310,nepal19_crops/2019_BZ17_000707_box2_goat.jpg,goat,BZ17
10311,nepal19_crops/2019_BZ17_002186_box0_goat.jpg,goat,BZ17
10313,nepal19_crops/2019_BZ17_002662_box3_goat.jpg,goat,BZ17
10315,nepal19_crops/2019_BZ17_003841_box14_goat.jpg,goat,BZ17
10317,nepal19_crops/2019_BZ17_040666_box3_goat.jpg,goat,BZ17
10318,nepal19_crops/2019_BZ17_002403_box0_sheep.jpg,sheep,BZ17
10320,nepal19_crops/2019_BZ17_040691_box10_goat.jpg,goat,BZ17
10321,nepal19_crops/2019_BZ17_002985_box1_goat.jpg,goat,BZ17
10322,nepal19_crops/2019_BZ17_000825_box1_goat.jpg,goat,BZ17
10323,nepal19_crops/2019_BZ17_000755_box0_goat.jpg,goat,BZ17
10324,nepal19_crops/2019_BZ17_003666_box1_goat.jpg,goat,BZ17
10325,nepal19_crops/2019_BZ17_001737_box2_goat.jpg,goat,BZ17
10326,nepal19_crops/2019_BZ17_001908_box14_goat.jpg,goat,BZ17
10327,nepal19_crops/2019_BZ17_001707_box9_goat.jpg,goat,BZ17
10328,nepal19_crops/2019_BZ17_000825_box0_goat.jpg,goat,BZ17
10329,nepal19_crops/2019_BZ17_003968_box2_goat.jpg,goat,BZ17
10330,nepal19_crops/2019_BZ17_003593_box2_goat.jpg,goat,BZ17
10331,nepal19_crops/2019_BZ17_002964_box1_goat.jpg,goat,BZ17
10332,nepal19_crops/2019_BZ17_040644_box0_goat.jpg,goat,BZ17
10335,nepal19_crops/2019_BZ17_002551_box2_goat.jpg,goat,BZ17
10336,nepal19_crops/2019_BZ17_040580_box3_sheep.jpg,sheep,BZ17
10337,nepal19_crops/2019_BZ17_003978_box8_goat.jpg,goat,BZ17
10338,nepal19_crops/2019_BZ17_001533_box4_goat.jpg,goat,BZ17
10339,nepal19_crops/2019_BZ17_003593_box18_goat.jpg,goat,BZ17
10340,nepal19_crops/2019_BZ17_000722_box10_goat.jpg,goat,BZ17
10341,nepal19_crops/2019_BZ17_001707_box3_goat.jpg,goat,BZ17
10342,nepal19_crops/2019_BZ17_001707_box1_goat.jpg,goat,BZ17
10344,nepal19_crops/2019_BZ17_003057_box4_goat.jpg,goat,BZ17
10346,nepal19_crops/2019_BZ17_001235_box6_goat.jpg,goat,BZ17
10348,nepal19_crops/2019_BZ17_001925_box2_goat.jpg,goat,BZ17
10349,nepal19_crops/2019_BZ17_040585_box0_sheep.jpg,sheep,BZ17
10350,nepal19_crops/2019_BZ17_002186_box10_goat.jpg,goat,BZ17
10352,nepal19_crops/2019_BZ17_000996_box5_goat.jpg,goat,BZ17
10353,nepal19_crops/2019_BZ17_040647_box1_goat.jpg,goat,BZ17
10355,nepal19_crops/2019_BZ17_002403_box9_goat.jpg,goat,BZ17
10357,nepal19_crops/2019_BZ17_001707_box16_sheep.jpg,sheep,BZ17
10358,nepal19_crops/2019_BZ17_003593_box3_goat.jpg,goat,BZ17
10359,nepal19_crops/2019_BZ17_003198_box1_sheep.jpg,sheep,BZ17
10360,nepal19_crops/2019_BZ17_003026_box2_goat.jpg,goat,BZ17
10363,nepal19_crops/2019_BZ17_004439_box2_goat.jpg,goat,BZ17
10365,nepal19_crops/2019_BZ17_001533_box1_goat.jpg,goat,BZ17
10366,nepal19_crops/2019_BZ17_001839_box4_buffalo.jpg,buffalo,BZ17
10368,nepal19_crops/2019_BZ17_003841_box5_goat.jpg,goat,BZ17
10369,nepal19_crops/2019_BZ17_000757_box11_goat.jpg,goat,BZ17
10370,nepal19_crops/2019_BZ17_003087_box8_goat.jpg,goat,BZ17
10371,nepal19_crops/2019_BZ17_003087_box0_goat.jpg,goat,BZ17
10372,nepal19_crops/2019_BZ17_002964_box0_goat.jpg,goat,BZ17
10373,nepal19_crops/2019_BZ17_003666_box5_goat.jpg,goat,BZ17
10374,nepal19_crops/2019_BZ17_000757_box2_goat.jpg,goat,BZ17
10375,nepal19_crops/2019_BZ17_000731_box11_goat.jpg,goat,BZ17
10377,nepal19_crops/2019_BZ17_000707_box5_goat.jpg,goat,BZ17
10378,nepal19_crops/2019_BZ17_000707_box0_goat.jpg,goat,BZ17
10379,nepal19_crops/2019_BZ17_004177_box7_goat.jpg,goat,BZ17
10380,nepal19_crops/2019_BZ17_040644_box4_goat.jpg,goat,BZ17
10381,nepal19_crops/2019_BZ17_003841_box3_goat.jpg,goat,BZ17
10382,nepal19_crops/2019_BZ17_003841_box10_goat.jpg,goat,BZ17
10383,nepal19_crops/2019_BZ17_002186_box1_goat.jpg,goat,BZ17
10384,nepal19_crops/2019_BZ17_003978_box10_goat.jpg,goat,BZ17
10385,nepal19_crops/2019_BZ17_002198_box4_goat.jpg,goat,BZ17
10386,nepal19_crops/2019_BZ17_002662_box15_sheep.jpg,sheep,BZ17
10387,nepal19_crops/2019_BZ17_040644_box2_goat.jpg,goat,BZ17
10389,nepal19_crops/2019_BZ17_003841_box1_goat.jpg,goat,BZ17
10390,nepal19_crops/2019_BZ17_002448_box7_goat.jpg,goat,BZ17
10391,nepal19_crops/2019_BZ17_002592_box6_goat.jpg,goat,BZ17
10392,nepal19_crops/2019_BZ17_002992_box1_goat.jpg,goat,BZ17
10396,nepal19_crops/2019_BZ17_002785_box2_goat.jpg,goat,BZ17
10398,nepal19_crops/2019_BZ17_001707_box13_goat.jpg,goat,BZ17
10399,nepal19_crops/2019_BZ17_040599_box0_sheep.jpg,sheep,BZ17
10400,nepal19_crops/2019_BZ17_040691_box9_goat.jpg,goat,BZ17
10401,nepal19_crops/2019_BZ17_002198_box1_goat.jpg,goat,BZ17
10402,nepal19_crops/2019_BZ17_040666_box0_goat.jpg,goat,BZ17
10403,nepal19_crops/2019_BZ17_002549_box3_goat.jpg,goat,BZ17
10404,nepal19_crops/2019_BZ17_003057_box7_goat.jpg,goat,BZ17
10406,nepal19_crops/2019_BZ17_004371_box4_goat.jpg,goat,BZ17
10407,nepal19_crops/2019_BZ17_002551_box3_goat.jpg,goat,BZ17
10408,nepal19_crops/2019_BZ17_002101_box1_goat.jpg,goat,BZ17
10409,nepal19_crops/2019_BZ17_001707_box0_goat.jpg,goat,BZ17
10410,nepal19_crops/2019_BZ17_003841_box15_goat.jpg,goat,BZ17
10413,nepal19_crops/2019_BZ17_000786_box5_goat.jpg,goat,BZ17
10414,nepal19_crops/2019_BZ17_002761_box6_goat.jpg,goat,BZ17
10415,nepal19_crops/2019_BZ17_002985_box2_goat.jpg,goat,BZ17
10417,nepal19_crops/2019_BZ17_004444_box3_goat.jpg,goat,BZ17
10418,nepal19_crops/2019_BZ17_002985_box3_goat.jpg,goat,BZ17
10419,nepal19_crops/2019_BZ17_001134_box7_goat.jpg,goat,BZ17
10420,nepal19_crops/2019_BZ17_003672_box6_goat.jpg,goat,BZ17
10421,nepal19_crops/2019_BZ17_002186_box4_goat.jpg,goat,BZ17
10422,nepal19_crops/2019_BZ17_003579_box3_goat.jpg,goat,BZ17
10423,nepal19_crops/2019_BZ17_001707_box5_buffalo.jpg,buffalo,BZ17
10424,nepal19_crops/2019_BZ17_002101_box2_goat.jpg,goat,BZ17
10426,nepal19_crops/2019_BZ17_001707_box11_goat.jpg,goat,BZ17
10429,nepal19_crops/2019_BZ17_004186_box0_goat.jpg,goat,BZ17
10430,nepal19_crops/2019_BZ17_003593_box6_goat.jpg,goat,BZ17
10431,nepal19_crops/2019_BZ17_001054_box5_goat.jpg,goat,BZ17
10432,nepal19_crops/2019_BZ17_003050_box2_goat.jpg,goat,BZ17
10434,nepal19_crops/2019_BZ17_003886_box3_goat.jpg,goat,BZ17
10435,nepal19_crops/2019_BZ17_040658_box5_goat.jpg,goat,BZ17
10436,nepal19_crops/2019_BZ17_003087_box5_goat.jpg,goat,BZ17
10437,nepal19_crops/2019_BZ17_002662_box4_goat.jpg,goat,BZ17
10438,nepal19_crops/2019_BZ17_001493_box0_goat.jpg,goat,BZ17
10439,nepal19_crops/2019_BZ17_003593_box10_goat.jpg,goat,BZ17
10440,nepal19_crops/2019_BZ17_003968_box4_sheep.jpg,sheep,BZ17
10441,nepal19_crops/2019_BZ17_003087_box9_sheep.jpg,sheep,BZ17
10442,nepal19_crops/2019_BZ17_003198_box4_goat.jpg,goat,BZ17
10445,nepal19_crops/2019_BZ17_040649_box9_goat.jpg,goat,BZ17
10449,nepal19_crops/2019_BZ17_001081_box0_goat.jpg,goat,BZ17
10450,nepal19_crops/2019_BZ17_002545_box1_goat.jpg,goat,BZ17
10451,nepal19_crops/2019_BZ17_040691_box18_goat.jpg,goat,BZ17
10452,nepal19_crops/2019_BZ17_002575_box5_sheep.jpg,sheep,BZ17
10453,nepal19_crops/2019_BZ17_003841_box0_goat.jpg,goat,BZ17
10455,nepal19_crops/2019_BZ17_002101_box4_goat.jpg,goat,BZ17
10456,nepal19_crops/2019_BZ17_040582_box0_sheep.jpg,sheep,BZ17
10457,nepal19_crops/2019_BZ17_002575_box6_sheep.jpg,sheep,BZ17
10458,nepal19_crops/2019_BZ17_003026_box1_goat.jpg,goat,BZ17
10459,nepal19_crops/2019_BZ17_002818_box1_goat.jpg,goat,BZ17
10461,nepal19_crops/2019_BZ17_003050_box5_goat.jpg,goat,BZ17
10462,nepal19_crops/2019_BZ17_040695_box1_goat.jpg,goat,BZ17
10463,nepal19_crops/2019_BZ17_002176_box2_sheep.jpg,sheep,BZ17
10464,nepal19_crops/2019_BZ17_003841_box13_goat.jpg,goat,BZ17
10465,nepal19_crops/2019_BZ17_040658_box8_goat.jpg,goat,BZ17
10466,nepal19_crops/2019_BZ17_000731_box4_goat.jpg,goat,BZ17
10468,nepal19_crops/2019_BZ17_001054_box10_goat.jpg,goat,BZ17
10469,nepal19_crops/2019_BZ17_003050_box8_goat.jpg,goat,BZ17
10470,nepal19_crops/2019_BZ17_002548_box3_goat.jpg,goat,BZ17
10471,nepal19_crops/2019_BZ17_003050_box3_goat.jpg,goat,BZ17
10472,nepal19_crops/2019_BZ17_002198_box8_goat.jpg,goat,BZ17
10474,nepal19_crops/2019_BZ17_003968_box16_goat.jpg,goat,BZ17
10476,nepal19_crops/2019_BZ17_000786_box6_goat.jpg,goat,BZ17
10477,nepal19_crops/2019_BZ17_040681_box7_goat.jpg,goat,BZ17
10478,nepal19_crops/2019_BZ17_040658_box4_goat.jpg,goat,BZ17
10479,nepal19_crops/2019_BZ17_040658_box7_goat.jpg,goat,BZ17
10480,nepal19_crops/2019_BZ17_000755_box7_goat.jpg,goat,BZ17
10481,nepal19_crops/2019_BZ17_040681_box4_goat.jpg,goat,BZ17
10482,nepal19_crops/2019_BZ17_040666_box1_goat.jpg,goat,BZ17
10483,nepal19_crops/2019_BZ17_000757_box10_goat.jpg,goat,BZ17
10484,nepal19_crops/2019_BZ17_040691_box13_goat.jpg,goat,BZ17
10485,nepal19_crops/2019_BZ17_001908_box11_goat.jpg,goat,BZ17
10486,nepal19_crops/2019_BZ17_001908_box10_buffalo.jpg,buffalo,BZ17
10487,nepal19_crops/2019_BZ17_040693_box3_goat.jpg,goat,BZ17
10488,nepal19_crops/2019_BZ17_004373_box3_goat.jpg,goat,BZ17
10489,nepal19_crops/2019_BZ17_003016_box1_goat.jpg,goat,BZ17
10490,nepal19_crops/2019_BZ17_002101_box6_goat.jpg,goat,BZ17
10491,nepal19_crops/2019_BZ17_004337_box3_goat.jpg,goat,BZ17
10492,nepal19_crops/2019_BZ17_000722_box1_goat.jpg,goat,BZ17
10494,nepal19_crops/2019_BZ17_002101_box0_sheep.jpg,sheep,BZ17
10495,nepal19_crops/2019_BZ17_003830_box3_goat.jpg,goat,BZ17
10496,nepal19_crops/2019_BZ17_002589_box1_goat.jpg,goat,BZ17
10497,nepal19_crops/2019_BZ17_001636_box1_buffalo.jpg,buffalo,BZ17
10498,nepal19_crops/2019_BZ17_004419_box6_goat.jpg,goat,BZ17
10501,nepal19_crops/2019_BZ17_040695_box2_goat.jpg,goat,BZ17
10503,nepal19_crops/2019_BZ17_040652_box0_sheep.jpg,sheep,BZ17
10504,nepal19_crops/2019_BZ17_040647_box6_goat.jpg,goat,BZ17
10506,nepal19_crops/2019_BZ17_001479_box4_goat.jpg,goat,BZ17
10507,nepal19_crops/2019_BZ17_000755_box1_sheep.jpg,sheep,BZ17
10508,nepal19_crops/2019_BZ17_002186_box9_sheep.jpg,sheep,BZ17
10509,nepal19_crops/2019_BZ17_000755_box11_goat.jpg,goat,BZ17
10510,nepal19_crops/2019_BZ17_040190_box2_goat.jpg,goat,BZ17
10511,nepal19_crops/2019_BZ17_001724_box11_sheep.jpg,sheep,BZ17
10513,nepal19_crops/2019_BZ17_002418_box16_goat.jpg,goat,BZ17
10515,nepal19_crops/2019_BZ17_001555_box0_goat.jpg,goat,BZ17
10516,nepal19_crops/2019_BZ17_002785_box5_goat.jpg,goat,BZ17
10517,nepal19_crops/2019_BZ17_000996_box6_goat.jpg,goat,BZ17
10518,nepal19_crops/2019_BZ17_001444_box1_goat.jpg,goat,BZ17
10520,nepal19_crops/2019_BZ17_002242_box2_goat.jpg,goat,BZ17
10521,nepal19_crops/2019_BZ17_003198_box0_goat.jpg,goat,BZ17
10524,nepal19_crops/2019_BZ17_002201_box10_sheep.jpg,sheep,BZ17
10525,nepal19_crops/2019_BZ17_003968_box7_goat.jpg,goat,BZ17
10526,nepal19_crops/2019_BZ17_001493_box2_goat.jpg,goat,BZ17
10527,nepal19_crops/2019_BZ17_040666_box2_goat.jpg,goat,BZ17
10528,nepal19_crops/2019_BZ17_001034_box9_sheep.jpg,sheep,BZ17
10530,nepal19_crops/2019_BZ17_000668_box3_goat.jpg,goat,BZ17
10534,nepal19_crops/2019_BZ17_000722_box12_goat.jpg,goat,BZ17
10535,nepal19_crops/2019_BZ17_004152_box4_goat.jpg,goat,BZ17
10536,nepal19_crops/2019_BZ17_002818_box3_sheep.jpg,sheep,BZ17
10537,nepal19_crops/2019_BZ17_001533_box6_goat.jpg,goat,BZ17
10539,nepal19_crops/2019_BZ17_000891_box2_goat.jpg,goat,BZ17
10540,nepal19_crops/2019_BZ17_001134_box9_goat.jpg,goat,BZ17
10541,nepal19_crops/2019_BZ17_001134_box4_goat.jpg,goat,BZ17
10542,nepal19_crops/2019_BZ17_002186_box12_goat.jpg,goat,BZ17
10543,nepal19_crops/2019_BZ17_003593_box17_goat.jpg,goat,BZ17
10544,nepal19_crops/2019_BZ17_002186_box13_sheep.jpg,sheep,BZ17
10545,nepal19_crops/2019_BZ17_003579_box1_goat.jpg,goat,BZ17
10546,nepal19_crops/2019_BZ17_001493_box3_goat.jpg,goat,BZ17
10547,nepal19_crops/2019_BZ17_003641_box2_goat.jpg,goat,BZ17
10548,nepal19_crops/2019_BZ17_004337_box1_goat.jpg,goat,BZ17
10549,nepal19_crops/2019_BZ17_004426_box3_goat.jpg,goat,BZ17
10551,nepal19_crops/2019_BZ17_050554_box0_goat.jpg,goat,BZ17
10552,nepal19_crops/2019_BZ17_004553_box0_bird.jpg,bird,BZ17
10553,nepal19_crops/2019_BZ17_001973_box0_buffalo.jpg,buffalo,BZ17
10555,nepal19_crops/2019_BZ17_003748_box2_goat.jpg,goat,BZ17
10556,nepal19_crops/2019_BZ17_002458_box2_goat.jpg,goat,BZ17
10558,nepal19_crops/2019_BZ17_003050_box6_goat.jpg,goat,BZ17
10559,nepal19_crops/2019_BZ17_040691_box1_goat.jpg,goat,BZ17
10560,nepal19_crops/2019_BZ17_003666_box2_goat.jpg,goat,BZ17
10561,nepal19_crops/2019_BZ17_003685_box1_goat.jpg,goat,BZ17
10562,nepal19_crops/2019_BZ17_040658_box3_goat.jpg,goat,BZ17
10563,nepal19_crops/2019_BZ17_002662_box2_goat.jpg,goat,BZ17
10564,nepal19_crops/2019_BZ17_002534_box1_sheep.jpg,sheep,BZ17
10565,nepal19_crops/2019_BZ17_001908_box9_goat.jpg,goat,BZ17
10567,nepal19_crops/2019_BZ17_003968_box20_goat.jpg,goat,BZ17
10568,nepal19_crops/2019_BZ17_040257_box19_sheep.jpg,sheep,BZ17
10569,nepal19_crops/2019_BZ17_001645_box0_buffalo.jpg,buffalo,BZ17
10570,nepal19_crops/2019_BZ17_001081_box9_sheep.jpg,sheep,BZ17
10571,nepal19_crops/2019_BZ17_000722_box8_goat.jpg,goat,BZ17
10572,nepal19_crops/2019_BZ17_001081_box10_sheep.jpg,sheep,BZ17
10573,nepal19_crops/2019_BZ17_001512_box0_goat.jpg,goat,BZ17
10574,nepal19_crops/2019_BZ17_004133_box0_goat.jpg,goat,BZ17
10575,nepal19_crops/2019_BZ17_000668_box2_goat.jpg,goat,BZ17
10577,nepal19_crops/2019_BZ17_040257_box2_goat.jpg,goat,BZ17
10578,nepal19_crops/2019_BZ17_040257_box7_goat.jpg,goat,BZ17
10579,nepal19_crops/2019_BZ17_002575_box7_sheep.jpg,sheep,BZ17
10580,nepal19_crops/2019_BZ17_003218_box3_goat.jpg,goat,BZ17
10581,nepal19_crops/2019_BZ17_002798_box8_sheep.jpg,sheep,BZ17
10582,nepal19_crops/2019_BZ17_040695_box0_goat.jpg,goat,BZ17
10585,nepal19_crops/2019_BZ17_003672_box7_goat.jpg,goat,BZ17
10586,nepal19_crops/2019_BZ17_002458_box0_sheep.jpg,sheep,BZ17
10587,nepal19_crops/2019_BZ17_000663_box0_dog.jpg,dog,BZ17
10588,nepal19_crops/2019_BZ17_001896_box3_goat.jpg,goat,BZ17
10590,nepal19_crops/2019_BZ17_040226_box0_goat.jpg,goat,BZ17
10591,nepal19_crops/2019_BZ17_003641_box1_goat.jpg,goat,BZ17
10593,nepal19_crops/2019_BZ17_050338_box0_goat.jpg,goat,BZ17
10595,nepal19_crops/2019_BZ17_002079_box3_goat.jpg,goat,BZ17
10596,nepal19_crops/2019_BZ17_001479_box2_goat.jpg,goat,BZ17
10597,nepal19_crops/2019_BZ17_001444_box8_goat.jpg,goat,BZ17
10598,nepal19_crops/2019_BZ17_001724_box2_buffalo.jpg,buffalo,BZ17
10599,nepal19_crops/2019_BZ17_001555_box1_goat.jpg,goat,BZ17
10600,nepal19_crops/2019_BZ17_001550_box0_goat.jpg,goat,BZ17
10601,nepal19_crops/2019_BZ17_000786_box1_goat.jpg,goat,BZ17
10602,nepal19_crops/2019_BZ17_040679_box4_goat.jpg,goat,BZ17
10603,nepal19_crops/2019_BZ17_001671_box1_bird.jpg,bird,BZ17
10604,nepal19_crops/2019_BZ17_000757_box4_goat.jpg,goat,BZ17
10605,nepal19_crops/2019_BZ17_003057_box3_goat.jpg,goat,BZ17
10606,nepal19_crops/2019_BZ17_002189_box0_goat.jpg,goat,BZ17
10608,nepal19_crops/2019_BZ17_003968_box11_goat.jpg,goat,BZ17
10609,nepal19_crops/2019_BZ17_003978_box9_goat.jpg,goat,BZ17
10610,nepal19_crops/2019_BZ17_001034_box10_sheep.jpg,sheep,BZ17
10611,nepal19_crops/2019_BZ17_002545_box9_sheep.jpg,sheep,BZ17
10612,nepal19_crops/2019_BZ17_000722_box11_goat.jpg,goat,BZ17
10613,nepal19_crops/2019_BZ17_003101_box5_goat.jpg,goat,BZ17
10614,nepal19_crops/2019_BZ17_003026_box8_goat.jpg,goat,BZ17
10616,nepal19_crops/2019_BZ17_001700_box3_buffalo.jpg,buffalo,BZ17
10617,nepal19_crops/2019_BZ17_003830_box1_goat.jpg,goat,BZ17
10619,nepal19_crops/2019_BZ17_004419_box7_goat.jpg,goat,BZ17
10622,nepal19_crops/2019_BZ17_000707_box1_goat.jpg,goat,BZ17
10623,nepal19_crops/2019_BZ17_001134_box8_goat.jpg,goat,BZ17
10624,nepal19_crops/2019_BZ17_003050_box1_goat.jpg,goat,BZ17
10625,nepal19_crops/2019_BZ17_002176_box3_goat.jpg,goat,BZ17
10626,nepal19_crops/2019_BZ17_003642_box3_goat.jpg,goat,BZ17
10627,nepal19_crops/2019_BZ17_002198_box9_goat.jpg,goat,BZ17
10629,nepal19_crops/2019_BZ17_000755_box2_sheep.jpg,sheep,BZ17
10630,nepal19_crops/2019_BZ17_002820_box9_goat.jpg,goat,BZ17
10631,nepal19_crops/2019_BZ17_001642_box0_dog.jpg,dog,BZ17
10632,nepal19_crops/2019_BZ17_001054_box4_goat.jpg,goat,BZ17
10633,nepal19_crops/2019_BZ17_004337_box13_goat.jpg,goat,BZ17
10634,nepal19_crops/2019_BZ17_001473_box2_goat.jpg,goat,BZ17
10635,nepal19_crops/2019_BZ17_004426_box4_goat.jpg,goat,BZ17
10636,nepal19_crops/2019_BZ17_040575_box2_goat.jpg,goat,BZ17
10637,nepal19_crops/2019_BZ17_002512_box0_sheep.jpg,sheep,BZ17
10638,nepal19_crops/2019_BZ17_001444_box6_goat.jpg,goat,BZ17
10639,nepal19_crops/2019_BZ17_001671_box0_bird.jpg,bird,BZ17
10641,nepal19_crops/2019_BZ17_003748_box1_goat.jpg,goat,BZ17
10642,nepal19_crops/2019_BZ17_000996_box4_goat.jpg,goat,BZ17
10644,nepal19_crops/2019_BZ17_040691_box0_goat.jpg,goat,BZ17
10645,nepal19_crops/2019_BZ17_000757_box9_goat.jpg,goat,BZ17
10647,nepal19_crops/2019_BZ17_002189_box7_goat.jpg,goat,BZ17
10649,nepal19_crops/2019_BZ17_002403_box6_goat.jpg,goat,BZ17
10651,nepal19_crops/2019_BZ17_040257_box3_sheep.jpg,sheep,BZ17
10652,nepal19_crops/2019_BZ17_003672_box3_sheep.jpg,sheep,BZ17
10653,nepal19_crops/2019_BZ17_000722_box2_goat.jpg,goat,BZ17
10654,nepal19_crops/2019_BZ17_001700_box0_goat.jpg,goat,BZ17
10656,nepal19_crops/2019_BZ17_004323_box0_goat.jpg,goat,BZ17
10657,nepal19_crops/2019_BZ17_040231_box4_sheep.jpg,sheep,BZ17
10658,nepal19_crops/2019_BZ17_001889_box6_goat.jpg,goat,BZ17
10659,nepal19_crops/2019_BZ17_001882_box5_goat.jpg,goat,BZ17
10660,nepal19_crops/2019_BZ17_001889_box5_goat.jpg,goat,BZ17
10662,nepal19_crops/2019_BZ17_001533_box3_goat.jpg,goat,BZ17
10663,nepal19_crops/2019_BZ17_004177_box9_goat.jpg,goat,BZ17
10664,nepal19_crops/2019_BZ17_003672_box1_sheep.jpg,sheep,BZ17
10665,nepal19_crops/2019_BZ17_002195_box13_sheep.jpg,sheep,BZ17
10667,nepal19_crops/2019_BZ17_001707_box4_goat.jpg,goat,BZ17
10668,nepal19_crops/2019_BZ17_003685_box7_sheep.jpg,sheep,BZ17
10669,nepal19_crops/2019_BZ17_002662_box10_sheep.jpg,sheep,BZ17
10670,nepal19_crops/2019_BZ17_002662_box11_sheep.jpg,sheep,BZ17
10671,nepal19_crops/2019_BZ17_003642_box1_goat.jpg,goat,BZ17
10672,nepal19_crops/2019_BZ17_001473_box1_goat.jpg,goat,BZ17
10673,nepal19_crops/2019_BZ17_003968_box3_goat.jpg,goat,BZ17
10677,nepal19_crops/2019_BZ17_003231_box5_sheep.jpg,sheep,BZ17
10679,nepal19_crops/2019_BZ17_000825_box3_goat.jpg,goat,BZ17
10680,nepal19_crops/2019_BZ17_002418_box9_goat.jpg,goat,BZ17
10682,nepal19_crops/2019_BZ17_001054_box11_goat.jpg,goat,BZ17
10683,nepal19_crops/2019_BZ17_000755_box8_goat.jpg,goat,BZ17
10685,nepal19_crops/2019_BZ17_000722_box3_goat.jpg,goat,BZ17
10686,nepal19_crops/2019_BZ17_002534_box0_sheep.jpg,sheep,BZ17
10689,nepal19_crops/2019_BZ17_001207_box0_goat.jpg,goat,BZ17
10690,nepal19_crops/2019_BZ17_000891_box0_goat.jpg,goat,BZ17
10691,nepal19_crops/2019_BZ17_001512_box2_goat.jpg,goat,BZ17
10692,nepal19_crops/2019_BZ17_002403_box3_sheep.jpg,sheep,BZ17
10693,nepal19_crops/2019_BZ17_001034_box3_goat.jpg,goat,BZ17
10694,nepal19_crops/2019_BZ17_002058_box8_goat.jpg,goat,BZ17
